source_dataset	dataset	species	section_id	technology	validation_strategy	n_cells_or_bins	n_groups	n_lr_pairs_in_table	random_seed	n_permutations	validation_score_method	expression_potential_stat	expression_potential_power	kernel	score_type	null_model	k	top_k	n_pairs	observed_mean	observed_score	null_mean	null_sd	top_k_enrichment_z	top_k_empirical_pvalue	enrichment_z	empirical_p
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	celltype_permutation	500	500	500	0.0001166071703742	0.0001166071703742	0.0001001348423502	2.3373589091176865e-05	0.7047410630756381	0.2527472527472527	0.7047410630756381	0.2527472527472527
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	matched_random_lr	500	500	500	0.0001166071703742	0.0001166071703742	0.0001275918493476	7.634779741151775e-06	-1.438768287464581	0.938061938061938	-1.438768287464581	0.938061938061938
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	score_permutation	500	500	500	0.0001166071703742	0.0001166071703742	0.0001166071703742	1.3559308506083394e-20	-0.999499874937461	1.0	-0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	coordinate_permutation	1000	1000	1000	0.0001113602621692	0.0001113602621692	0.0001108491204654	1.0099678527878572e-06	0.5060970034011814	0.2497502497502497	0.5060970034011814	0.2497502497502497
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	celltype_permutation	1000	1000	1000	0.0001113602621692	0.0001113602621692	9.773311540699636e-05	2.2715743874061133e-05	0.5998987679115597	0.2677322677322677	0.5998987679115597	0.2677322677322677
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	matched_random_lr	1000	1000	1000	0.0001113602621692	0.0001113602621692	0.0001164433557233	5.023129735681738e-06	-1.0119375412545666	0.8491508491508492	-1.0119375412545666	0.8491508491508492
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	score_permutation	1000	1000	1000	0.0001113602621692	0.0001113602621692	0.0001113602621692	2.7118617012166795e-20	0.999499874937461	1.0	0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	coordinate_permutation	5000	5000	4995	9.599102927253167e-05	9.599102927253167e-05	9.560054297451032e-05	8.784055754699511e-07	0.4445398673755361	0.2657342657342657	0.4445398673755361	0.2657342657342657
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	celltype_permutation	5000	5000	4995	9.599102927253167e-05	9.599102927253167e-05	8.200924907961836e-05	1.8961482191505624e-05	0.7373780199090596	0.2597402597402597	0.7373780199090596	0.2597402597402597
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	matched_random_lr	5000	5000	4995	9.599102927253167e-05	9.599102927253167e-05	9.532110251112336e-05	2.0381563647684447e-06	0.3286925247682969	0.3736263736263736	0.3286925247682969	0.3736263736263736
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	spatial_ccc_score	score_permutation	5000	5000	4995	9.599102927253167e-05	9.599102927253167e-05	9.599102927253163e-05	2.7118617012166795e-20	0.999499874937461	1.0	0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	100	100	100	0.0001028878543379	0.0001028878543379	0.0001024294855568	9.399151434376312e-07	0.4876703863860361	0.2517482517482518	0.4876703863860361	0.2517482517482518
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	100	100	100	0.0001028878543379	0.0001028878543379	9.264016317242314e-05	2.1838772095310727e-05	0.4692430105885554	0.2797202797202797	0.4692430105885554	0.2797202797202797
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	100	100	100	0.0001028878543379	0.0001028878543379	0.0001027369743934	1.3440367768261449e-05	0.0112258791674551	0.4615384615384615	0.0112258791674551	0.4615384615384615
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	100	100	100	0.0001028878543379	0.0001028878543379	4.433786919629356e-05	5.704729227283647e-06	10.2634117780152	0.0009990009990009	10.2634117780152	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	500	500	500	8.297268601954971e-05	8.297268601954971e-05	8.257715700019432e-05	7.471099841068275e-07	0.5294120380793057	0.2407592407592407	0.5294120380793057	0.2407592407592407
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	500	500	500	8.297268601954971e-05	8.297268601954971e-05	7.133255187847882e-05	1.6653922404168005e-05	0.6989424988648739	0.2527472527472527	0.6989424988648739	0.2527472527472527
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	500	500	500	8.297268601954971e-05	8.297268601954971e-05	9.078255303202816e-05	5.460205415531073e-06	-1.430324762190076	0.935064935064935	-1.430324762190076	0.935064935064935
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	500	500	500	8.297268601954971e-05	8.297268601954971e-05	3.985882196265664e-05	2.255802127066167e-06	19.112431688751776	0.0009990009990009	19.112431688751776	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	1000	1000	1000	7.157674318723394e-05	7.157674318723394e-05	7.124804685385487e-05	6.487897486479662e-07	0.5066299738305903	0.2497502497502497	0.5066299738305903	0.2497502497502497
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	1000	1000	1000	7.157674318723394e-05	7.157674318723394e-05	6.267999978314806e-05	1.4573877789358638e-05	0.6104582138449101	0.2667332667332667	0.6104582138449101	0.2667332667332667
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	1000	1000	1000	7.157674318723394e-05	7.157674318723394e-05	7.518706585786427e-05	3.2835310036572183e-06	-1.0995244651593443	0.8691308691308691	-1.0995244651593443	0.8691308691308691
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	1000	1000	1000	7.157674318723394e-05	7.157674318723394e-05	3.806167826297157e-05	1.526247291688899e-06	21.95913146366708	0.0009990009990009	21.95913146366708	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	5000	5000	4995	3.508965622735561e-05	3.508965622735561e-05	3.494441442571494e-05	3.2043197393754025e-07	0.4532687542254388	0.2627372627372627	0.4532687542254388	0.2627372627372627
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	5000	5000	4995	3.508965622735561e-05	3.508965622735561e-05	3.0194747805759264e-05	6.988166606136316e-06	0.7004567431603761	0.2617382617382617	0.7004567431603761	0.2617382617382617
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	5000	5000	4995	3.508965622735561e-05	3.508965622735561e-05	3.526535827793152e-05	8.722844136411037e-07	-0.2014274791893811	0.5574425574425574	-0.2014274791893811	0.5574425574425574
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	role_only	8106	19	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	5000	5000	4995	3.508965622735561e-05	3.508965622735561e-05	3.2844728946610124e-05	5.58546239082974e-07	4.019232650158424	0.0009990009990009	4.019232650158424	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	100	100	100	7.054937164889698e-05	7.054937164889698e-05	7.109593325188549e-05	7.688434124429902e-07	-0.7108880613957763	0.8971028971028971	-0.7108880613957763	0.8971028971028971
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	100	100	100	7.054937164889698e-05	7.054937164889698e-05	5.416887210518892e-05	1.3642463073433002e-05	1.2006995698311282	0.1598401598401598	1.2006995698311282	0.1598401598401598
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	100	100	100	7.054937164889698e-05	7.054937164889698e-05	6.062530421350623e-05	1.2550859279448458e-05	0.790708206858874	0.1708291708291708	0.790708206858874	0.1708291708291708
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	100	100	100	7.054937164889698e-05	7.054937164889698e-05	7.0549371648897e-05	2.7118617012166795e-20	-0.999499874937461	1.0	-0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	500	500	500	8.008792962854913e-05	8.008792962854913e-05	8.078713472682902e-05	8.866416684066943e-07	-0.7885994119093979	0.939060939060939	-0.7885994119093979	0.939060939060939
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	500	500	500	8.008792962854913e-05	8.008792962854913e-05	6.391991917961884e-05	1.5704190642959848e-05	1.02953477937931	0.2087912087912088	1.02953477937931	0.2087912087912088
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	500	500	500	8.008792962854913e-05	8.008792962854913e-05	7.206490047818509e-05	6.076136513260772e-06	1.320416210671748	0.1008991008991009	1.320416210671748	0.1008991008991009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	500	500	500	8.008792962854913e-05	8.008792962854913e-05	8.008792962854914e-05	1.3559308506083394e-20	-0.999499874937461	1.0	-0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	1000	1000	1000	8.69409645384406e-05	8.69409645384406e-05	8.769033677898595e-05	9.65120461072541e-07	-0.7764546196777999	0.9230769230769232	-0.7764546196777999	0.9230769230769232
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	1000	1000	1000	8.69409645384406e-05	8.69409645384406e-05	7.289911853018833e-05	1.78195717414535e-05	0.7880013174271108	0.2547452547452547	0.7880013174271108	0.2547452547452547
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	1000	1000	1000	8.69409645384406e-05	8.69409645384406e-05	7.944316324601046e-05	4.15422777892909e-06	1.8048604196573408	0.0469530469530469	1.8048604196573408	0.0469530469530469
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	1000	1000	1000	8.69409645384406e-05	8.69409645384406e-05	8.694096453844062e-05	0.0	0.0	1.0	0.0	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	5000	5000	4995	9.014327944313007e-05	9.014327944313007e-05	9.089718627012592e-05	9.975126708543246e-07	-0.7557867173257486	0.9050949050949052	-0.7557867173257486	0.9050949050949052
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	5000	5000	4995	9.014327944313007e-05	9.014327944313007e-05	7.755121933504639e-05	1.8857260256114768e-05	0.6677566060531263	0.2677322677322677	0.6677566060531263	0.2677322677322677
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	5000	5000	4995	9.014327944313007e-05	9.014327944313007e-05	8.958816443228624e-05	1.950230786409834e-06	0.2846406767404985	0.3876123876123876	0.2846406767404985	0.3876123876123876
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	5000	5000	4995	9.014327944313007e-05	9.014327944313007e-05	9.014327944313007e-05	1.3559308506083394e-20	0.999499874937461	1.0	0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	100	100	100	4.371446071557575e-05	4.371446071557575e-05	4.405294216145149e-05	4.759517149924567e-07	-0.7111676147255833	0.8981018981018981	-0.7111676147255833	0.8981018981018981
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	100	100	100	4.371446071557575e-05	4.371446071557575e-05	3.352913093881988e-05	8.448186273410131e-06	1.2056232482483529	0.1588411588411588	1.2056232482483529	0.1588411588411588
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	100	100	100	4.371446071557575e-05	4.371446071557575e-05	3.765076561791905e-05	7.89420665244011e-06	0.7681196305878821	0.1728271728271728	0.7681196305878821	0.1728271728271728
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	100	100	100	4.371446071557575e-05	4.371446071557575e-05	3.523235536154248e-05	6.614967937157165e-07	12.822594810154923	0.0009990009990009	12.822594810154923	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	500	500	500	4.682214222118277e-05	4.682214222118277e-05	4.723044553671988e-05	5.181332415700126e-07	-0.7880276399558971	0.939060939060939	-0.7880276399558971	0.939060939060939
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	500	500	500	4.682214222118277e-05	4.682214222118277e-05	3.734487152233124e-05	9.17728260355875e-06	1.0326881178505336	0.2077922077922078	1.0326881178505336	0.2077922077922078
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	500	500	500	4.682214222118277e-05	4.682214222118277e-05	4.22049107414895e-05	3.5901507065054183e-06	1.286082913267892	0.1118881118881118	1.286082913267892	0.1118881118881118
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	500	500	500	4.682214222118277e-05	4.682214222118277e-05	4.000574788489127e-05	3.419435473897797e-07	19.93426806361557	0.0009990009990009	19.93426806361557	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	1000	1000	1000	4.921484855545293e-05	4.921484855545293e-05	4.963882216039992e-05	5.461799698318055e-07	-0.7762525694187382	0.9230769230769232	-0.7762525694187382	0.9230769230769232
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	1000	1000	1000	4.921484855545293e-05	4.921484855545293e-05	4.120065974072169e-05	1.0072958906885496e-05	0.7956141674769509	0.2527472527472527	0.7956141674769509	0.2527472527472527
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	1000	1000	1000	4.921484855545293e-05	4.921484855545293e-05	4.497351853361562e-05	2.3807835226773416e-06	1.7814849529316563	0.0509490509490509	1.7814849529316563	0.0509490509490509
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	1000	1000	1000	4.921484855545293e-05	4.921484855545293e-05	4.3422116927482594e-05	2.7342317391528775e-07	21.18595708264671	0.0009990009990009	21.18595708264671	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	5000	5000	4995	4.4757483329803445e-05	4.4757483329803445e-05	4.513234299623281e-05	4.953678092967915e-07	-0.7567299679030491	0.9070929070929072	-0.7567299679030491	0.9070929070929072
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	5000	5000	4995	4.4757483329803445e-05	4.4757483329803445e-05	3.842135150567955e-05	9.341679404545958e-06	0.6782647476684476	0.2657342657342657	0.6782647476684476	0.2657342657342657
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	5000	5000	4995	4.4757483329803445e-05	4.4757483329803445e-05	4.422708001899781e-05	9.67584643288031e-07	0.5481725185335988	0.2897102897102897	0.5481725185335988	0.2897102897102897
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	5000	5000	4995	4.4757483329803445e-05	4.4757483329803445e-05	4.501188680050728e-05	1.1881867195018865e-07	-2.1411068355525846	0.985014985014985	-2.1411068355525846	0.985014985014985
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	coordinate_permutation	100	100	100	7.485078525253238e-05	7.485078525253238e-05	7.44547601731801e-05	6.741182909175868e-07	0.5874711970998782	0.2147852147852147	0.5874711970998782	0.2147852147852147
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	celltype_permutation	100	100	100	7.485078525253238e-05	7.485078525253238e-05	5.727846400394535e-05	1.372237484744865e-05	1.2805597751073086	0.1438561438561438	1.2805597751073086	0.1438561438561438
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	matched_random_lr	100	100	100	7.485078525253238e-05	7.485078525253238e-05	6.473553426014019e-05	1.330823593543705e-05	0.76007451637203	0.1798201798201798	0.76007451637203	0.1798201798201798
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	score_permutation	100	100	100	7.485078525253238e-05	7.485078525253238e-05	7.485078525253238e-05	0.0	0.0	1.0	0.0	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	coordinate_permutation	500	500	500	8.506925513427466e-05	8.506925513427466e-05	8.474031240183379e-05	7.824918756353209e-07	0.4203784635767595	0.2657342657342657	0.4203784635767595	0.2657342657342657
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	celltype_permutation	500	500	500	8.506925513427466e-05	8.506925513427466e-05	6.75954969675863e-05	1.579488330684357e-05	1.1062923243704736	0.1908091908091908	1.1062923243704736	0.1908091908091908
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	matched_random_lr	500	500	500	8.506925513427466e-05	8.506925513427466e-05	7.679581674823819e-05	6.44879703307314e-06	1.2829429029329853	0.1078921078921078	1.2829429029329853	0.1078921078921078
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	score_permutation	500	500	500	8.506925513427466e-05	8.506925513427466e-05	8.506925513427469e-05	2.7118617012166795e-20	-0.999499874937461	1.0	-0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	coordinate_permutation	1000	1000	1000	9.249249683967785e-05	9.249249683967785e-05	9.214161999027154e-05	8.494819722795278e-07	0.4130480232143634	0.2727272727272727	0.4130480232143634	0.2727272727272727
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	celltype_permutation	1000	1000	1000	9.249249683967785e-05	9.249249683967785e-05	7.709059027149508e-05	1.792155345936787e-05	0.8594068925499282	0.2427572427572427	0.8594068925499282	0.2427572427572427
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	matched_random_lr	1000	1000	1000	9.249249683967785e-05	9.249249683967785e-05	8.466749075375277e-05	4.408492823362648e-06	1.7749844219903732	0.0499500499500499	1.7749844219903732	0.0499500499500499
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	score_permutation	1000	1000	1000	9.249249683967785e-05	9.249249683967785e-05	9.249249683967785e-05	2.7118617012166795e-20	-0.4997499374687305	0.0009990009990009	-0.4997499374687305	0.0009990009990009
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	coordinate_permutation	5000	5000	4995	9.599102927253167e-05	9.599102927253167e-05	9.560054297451032e-05	8.784055754699514e-07	0.4445398673755513	0.2657342657342657	0.4445398673755513	0.2657342657342657
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	celltype_permutation	5000	5000	4995	9.599102927253167e-05	9.599102927253167e-05	8.200924907961835e-05	1.8961482191505624e-05	0.737378019909061	0.2597402597402597	0.737378019909061	0.2597402597402597
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	matched_random_lr	5000	5000	4995	9.599102927253167e-05	9.599102927253167e-05	9.541470956338944e-05	2.0644157909708967e-06	0.2791684270498577	0.3876123876123876	0.2791684270498577	0.3876123876123876
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	score_permutation	5000	5000	4995	9.599102927253167e-05	9.599102927253167e-05	9.599102927253167e-05	1.3559308506083394e-20	0.999499874937461	1.0	0.999499874937461	1.0
artista_axolotl	artista_axolotl	Ambystoma mexicanum	5DPI_1	Stereo-seq cellbin	embedding_cosine	8106	19	5000	0	1000	embedding_cosine			exp	model_weighted_spatial_ccc_score	coordinate_permutation	100	100	100	4.637750369422254e-05	4.637750369422254e-05	4.613177520132923e-05	4.174383667457619e-07	0.5886581408626714	0.2127872127872128	0.5886581408626714	0.2127872127872128
